"numéro de dossier","nom dossier","chambre","état de l'instruction","requérant(s)","mandataire(s) requérant(s)","défendeur(s)","mandataire(s) défendeur(s)","date évènement","mesure évènement","acteur évènement","qualité évènement","délais évènement"
"1809226","ASSOCIATION REGARDS CITOYENS / Madame DESCAMPS-CROSNIER Françoise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DESCAMPS-CROSNIER Françoise","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809228","ASSOCIATION REGARDS CITOYENS / Monsieur DESTANS Jean-Louis","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DESTANS Jean-Louis","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809228","ASSOCIATION REGARDS CITOYENS / Monsieur DESTANS Jean-Louis","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DESTANS Jean-Louis","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809230","ASSOCIATION REGARDS CITOYENS / Monsieur DESTOT Michel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DESTOT Michel","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809230","ASSOCIATION REGARDS CITOYENS / Monsieur DESTOT Michel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DESTOT Michel","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809232","ASSOCIATION REGARDS CITOYENS / Monsieur DEVEDJIAN Patrick","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DEVEDJIAN Patrick","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809232","ASSOCIATION REGARDS CITOYENS / Monsieur DEVEDJIAN Patrick","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DEVEDJIAN Patrick","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809232","ASSOCIATION REGARDS CITOYENS / Monsieur DEVEDJIAN Patrick","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DEVEDJIAN Patrick","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809235","ASSOCIATION REGARDS CITOYENS / Monsieur DHUICQ Nicolas","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DHUICQ Nicolas","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809235","ASSOCIATION REGARDS CITOYENS / Monsieur DHUICQ Nicolas","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DHUICQ Nicolas","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809236","ASSOCIATION REGARDS CITOYENS / Madame DION Sophie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DION Sophie","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809236","ASSOCIATION REGARDS CITOYENS / Madame DION Sophie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DION Sophie","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809238","ASSOCIATION REGARDS CITOYENS / Monsieur DIVE Julien","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DIVE Julien","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809238","ASSOCIATION REGARDS CITOYENS / Monsieur DIVE Julien","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DIVE Julien","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809239","ASSOCIATION REGARDS CITOYENS / Monsieur DOLEZ Marc","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DOLEZ Marc","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809239","ASSOCIATION REGARDS CITOYENS / Monsieur DOLEZ Marc","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DOLEZ Marc","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809240","ASSOCIATION REGARDS CITOYENS / Madame DOMBRE COSTE Fanny","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DOMBRE COSTE Fanny","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809240","ASSOCIATION REGARDS CITOYENS / Madame DOMBRE COSTE Fanny","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DOMBRE COSTE Fanny","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809241","ASSOCIATION REGARDS CITOYENS / Monsieur DOOR Jean-Pierre","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DOOR Jean-Pierre","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809241","ASSOCIATION REGARDS CITOYENS / Monsieur DOOR Jean-Pierre","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DOOR Jean-Pierre","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809242","ASSOCIATION REGARDS CITOYENS / Monsieur DORD Dominique","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DORD Dominique","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809242","ASSOCIATION REGARDS CITOYENS / Monsieur DORD Dominique","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DORD Dominique","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809248","ASSOCIATION REGARDS CITOYENS / Monsieur DOSIERE René","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DOSIERE René","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809248","ASSOCIATION REGARDS CITOYENS / Monsieur DOSIERE René","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DOSIERE René","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809249","ASSOCIATION REGARDS CITOYENS / Monsieur DOUCET Philippe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DOUCET Philippe","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809249","ASSOCIATION REGARDS CITOYENS / Monsieur DOUCET Philippe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DOUCET Philippe","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809250","ASSOCIATION REGARDS CITOYENS / Madame DOUCET Sandrine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DOUCET Sandrine","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809250","ASSOCIATION REGARDS CITOYENS / Madame DOUCET Sandrine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DOUCET Sandrine","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809252","ASSOCIATION REGARDS CITOYENS / Monsieur DOUILLET David","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DOUILLET David","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809252","ASSOCIATION REGARDS CITOYENS / Monsieur DOUILLET David","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DOUILLET David","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809255","ASSOCIATION REGARDS CITOYENS / Madame DUBIE Jeanine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUBIE Jeanine","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809255","ASSOCIATION REGARDS CITOYENS / Madame DUBIE Jeanine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUBIE Jeanine","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809260","ASSOCIATION REGARDS CITOYENS / Madame DUBOIS Françoise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUBOIS Françoise","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809260","ASSOCIATION REGARDS CITOYENS / Madame DUBOIS Françoise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUBOIS Françoise","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809262","ASSOCIATION REGARDS CITOYENS / Madame DUBOIS Marianne","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUBOIS Marianne","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809262","ASSOCIATION REGARDS CITOYENS / Madame DUBOIS Marianne","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUBOIS Marianne","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809263","ASSOCIATION REGARDS CITOYENS / Madame DUBY-MULLER Virginie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUBY-MULLER Virginie","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809263","ASSOCIATION REGARDS CITOYENS / Madame DUBY-MULLER Virginie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUBY-MULLER Virginie","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809277","ASSOCIATION REGARDS CITOYENS / Monsieur DUFAU Jean-Pierre","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUFAU Jean-Pierre","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809277","ASSOCIATION REGARDS CITOYENS / Monsieur DUFAU Jean-Pierre","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUFAU Jean-Pierre","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809283","ASSOCIATION REGARDS CITOYENS / Madame DUFFLOT Cécile","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUFFLOT Cécile","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809283","ASSOCIATION REGARDS CITOYENS / Madame DUFFLOT Cécile","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUFFLOT Cécile","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809292","ASSOCIATION REGARDS CITOYENS / Madame DUFOUR-TONINI Anne-Lise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUFOUR-TONINI Anne-Lise","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809292","ASSOCIATION REGARDS CITOYENS / Madame DUFOUR-TONINI Anne-Lise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUFOUR-TONINI Anne-Lise","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809296","ASSOCIATION REGARDS CITOYENS / Monsieur DUMAS William","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUMAS William","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809296","ASSOCIATION REGARDS CITOYENS / Monsieur DUMAS William","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUMAS William","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809299","ASSOCIATION REGARDS CITOYENS / Madame DUMAS Françoise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUMAS Françoise","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809299","ASSOCIATION REGARDS CITOYENS / Madame DUMAS Françoise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUMAS Françoise","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809299","ASSOCIATION REGARDS CITOYENS / Madame DUMAS Françoise","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUMAS Françoise","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809301","ASSOCIATION REGARDS CITOYENS / Madame DUMONT Laurence","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUMONT Laurence","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809301","ASSOCIATION REGARDS CITOYENS / Madame DUMONT Laurence","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame DUMONT Laurence","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809303","ASSOCIATION REGARDS CITOYENS / Monsieur DUMONT Jean-Louis","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUMONT Jean-Louis","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809303","ASSOCIATION REGARDS CITOYENS / Monsieur DUMONT Jean-Louis","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUMONT Jean-Louis","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809304","ASSOCIATION REGARDS CITOYENS / Monsieur DUPONT-AIGNAN Nicolas","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUPONT-AIGNAN Nicolas","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809304","ASSOCIATION REGARDS CITOYENS / Monsieur DUPONT-AIGNAN Nicolas","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUPONT-AIGNAN Nicolas","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809305","ASSOCIATION REGARDS CITOYENS / Monsieur DUPRE Jean-Paul","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUPRE Jean-Paul","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809305","ASSOCIATION REGARDS CITOYENS / Monsieur DUPRE Jean-Paul","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUPRE Jean-Paul","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809306","ASSOCIATION REGARDS CITOYENS / Monsieur DURAND Yves","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DURAND Yves","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809306","ASSOCIATION REGARDS CITOYENS / Monsieur DURAND Yves","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DURAND Yves","","2018-06-07","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809344","ASSOCIATION REGARDS CITOYENS / Monsieur DURON Philippe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DURON Philippe","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809344","ASSOCIATION REGARDS CITOYENS / Monsieur DURON Philippe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DURON Philippe","","2018-06-08","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809348","ASSOCIATION REGARDS CITOYENS / Monsieur DUSSOPT Olivier","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUSSOPT Olivier","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809348","ASSOCIATION REGARDS CITOYENS / Monsieur DUSSOPT Olivier","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DUSSOPT Olivier","","2018-06-08","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809351","ASSOCIATION REGARDS CITOYENS / Monsieur ELKOUBY Eric","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur ELKOUBY Eric","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809351","ASSOCIATION REGARDS CITOYENS / Monsieur ELKOUBY Eric","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur ELKOUBY Eric","","2018-06-08","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809355","ASSOCIATION REGARDS CITOYENS / Madame ERRANTE Sophie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame ERRANTE Sophie","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809355","ASSOCIATION REGARDS CITOYENS / Madame ERRANTE Sophie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame ERRANTE Sophie","","2018-06-08","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809356","ASSOCIATION REGARDS CITOYENS / Madame FABRE Marie-Hélène","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame FABRE Marie-Hélène","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809356","ASSOCIATION REGARDS CITOYENS / Madame FABRE Marie-Hélène","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame FABRE Marie-Hélène","","2018-06-08","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1809357","ASSOCIATION REGARDS CITOYENS / Monsieur FALORNI Olivier","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur FALORNI Olivier","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
